row_id,xcoord,ycoord
302,31.19303,66.43221
303,31.20893,66.44045
304,31.23366,66.45164
305,31.25691,66.46518
306,31.29017,66.4693
307,31.30636,66.4743
308,31.32432,66.47784
309,31.34816,66.48107
310,31.37525,66.49167
311,31.40939,66.49668
312,31.4247,66.5008
313,31.45266,66.5058
314,31.50329,66.50286
315,31.53391,66.5111
316,31.56541,66.51993
317,31.58778,66.50757
318,31.57276,66.49726
319,31.55628,66.48961
320,31.55863,66.47843
321,31.571,66.48225
322,31.60102,66.48667
323,31.63517,66.48902
324,31.65666,66.49344
325,31.67285,66.48784
326,31.73937,66.47872
327,31.79766,66.46724
328,31.75203,66.46253
329,31.70376,66.46076
330,31.68197,66.45635
331,31.66313,66.45282
332,31.62075,66.44869
333,31.56805,66.45576
334,31.54951,66.45105
335,31.52125,66.44281
336,31.49535,66.45105
337,31.48033,66.45664
338,31.46208,66.45164
339,31.44383,66.44781
340,31.39762,66.44928
341,31.35788,66.45134
342,31.34787,66.44693
343,31.32579,66.44134
344,31.30136,66.43721
345,31.30077,66.42308
346,31.32167,66.41308
347,31.34316,66.40689
348,31.37731,66.39895
349,31.40233,66.38482
350,31.38731,66.37393
351,31.37583,66.36716
352,31.36553,66.36215
353,31.3358,66.34832
354,31.2834,66.33507
355,31.25161,66.32506
356,31.21923,66.31505
357,31.18862,66.31329
358,31.1742,66.29592
359,31.14947,66.28503
360,31.1374,66.2709
361,31.14417,66.24764
362,31.14152,66.23028
363,31.11679,66.22145
364,31.10266,66.21409
365,31.08647,66.20879
366,31.07176,66.20408
367,31.09089,66.18936
368,31.12621,66.17759
369,31.15594,66.17582
370,31.18921,66.17111
371,31.2051,66.15698
372,31.18362,66.14256
373,31.16095,66.13108
374,31.1742,66.11901
375,31.19097,66.09605
376,31.1742,66.07103
377,31.19097,66.06161
378,31.24602,66.05837
379,31.28605,66.04571
380,31.27899,66.02893
381,30.89749,66.046
382,30.92987,66.05189
383,30.95283,66.05837
384,30.9284,66.08044
385,30.89808,66.09104
386,30.87188,66.07927
387,30.84304,66.06161
388,30.86129,66.04542
389,30.89749,66.046
390,31.0226,66.17906
391,31.02083,66.19613
392,31.00052,66.20938
393,30.96873,66.21467
394,30.93664,66.21114
395,30.91427,66.19907
396,30.92399,66.18612
397,30.94989,66.16993
398,30.96372,66.16257
399,30.98963,66.16022
400,31.01553,66.16257
401,31.0226,66.17906
402,66.20824,65.75576
403,66.19146,65.75311
404,66.14171,65.73074
405,66.132,65.73015
406,66.12729,65.73604
407,66.12493,65.74369
408,66.12169,65.74811
409,66.10698,65.7487
410,66.0793,65.74222
411,66.06635,65.74075
412,66.0428,65.7434
413,66.01513,65.75017
414,65.98923,65.76047
415,65.97068,65.77489
