,row_id,xcoord,ycoord
6568,6568.0,-2.1816299999999997,55.701809999999995
6569,6569.0,-2.17634,55.7082
6570,6570.0,-2.17195,55.71621
6571,6571.0,-2.16796,55.7202
6572,6572.0,-2.16332,55.72309
6573,6573.0,-2.1539200000000003,55.72724
6574,6574.0,-2.1435400000000002,55.733630000000005
6575,6575.0,-2.1383,55.73603000000001
6576,6576.0,-2.12194,55.74038
6577,6577.0,-2.11705,55.742169999999994
6578,6578.0,-2.09252,55.75747
6579,6579.0,-2.08772,55.76276
6580,6580.0,-2.08507,55.76765
6581,6581.0,-2.08218,55.78278
6582,6582.0,-2.07897,55.79068
6583,6583.0,-2.07409,55.79401
6584,6584.0,-2.0684299999999998,55.796130000000005
6585,6585.0,-2.0230599999999996,55.80585
23617,23617.0,-2.6475299999999997,51.82217
23618,23618.0,-2.64778,51.82197
23619,23619.0,-2.6475299999999997,51.82217
23620,23620.0,-2.65465,51.808009999999996
23621,23621.0,-2.6762599999999996,51.78693
23622,23622.0,-2.6798,51.77863
23623,23623.0,-2.68147,51.772529999999996
23624,23624.0,-2.68102,51.7652
23625,23625.0,-2.67715,51.75845
23626,23626.0,-2.67064,51.74974
23627,23627.0,-2.67101,51.744209999999995
23628,23628.0,-2.6743900000000003,51.73664
23629,23629.0,-2.6776400000000002,51.732490000000006
23630,23630.0,-2.68419,51.7263
23631,23631.0,-2.6848,51.72224
23632,23632.0,-2.6834599999999997,51.71699
23633,23633.0,-2.67467,51.703520000000005
23634,23634.0,-2.66723,51.68602
23635,23635.0,-2.66405,51.68049
23636,23636.0,-2.66222,51.67577
23637,23637.0,-2.6621,51.67255
23638,23638.0,-2.66625,51.66885
23639,23639.0,-2.68204,51.66474
23640,23640.0,-2.6844799999999998,51.662420000000004
23641,23641.0,-2.68399,51.65933
23642,23642.0,-2.67862,51.6542
23643,23643.0,-2.67349,51.64761
23644,23644.0,-2.67296,51.63825
23645,23645.0,-2.6656,51.616929999999996
23646,23646.0,-3.38964,52.4431
23647,23647.0,-3.3700300000000003,52.43622
23648,23648.0,-3.35094,52.42137
23649,23649.0,-3.33239,52.39541
23650,23650.0,-3.3182300000000002,52.35668
23651,23651.0,-3.3096400000000004,52.3111
23652,23652.0,-3.31045,52.27383
