row_id,xcoord,ycoord
507,37.70509,60.95238
508,37.71811,60.94294
509,37.71453,60.9326
510,37.67823,60.90469
511,37.66188,60.88939
512,37.66066,60.87108
513,37.67628,60.84858
514,37.702,60.82905
515,37.74513,60.81004
516,37.76368,60.79877
517,37.77809,60.78465
518,37.7881,60.77017
519,37.80299,60.75511
520,37.82887,60.73994
521,37.85231,60.72114
522,37.8659,60.68081
523,37.88087,60.67845
524,37.90463,60.68098
525,37.95582,60.66926
526,37.99871,60.66816
527,38.05942,60.65721
528,38.10987,60.65518
529,38.15919,60.66356
530,38.22291,60.70136
531,38.26466,60.70604
532,38.30177,60.70018
533,38.33717,60.6874
534,38.42262,60.68594
535,38.44874,60.68789
536,38.49098,60.69648
537,38.53077,60.70816
538,38.56373,60.72378
539,38.58375,60.72724
540,38.60467,60.71874
541,38.61915,60.69595
542,38.63152,60.66633
543,38.67604,60.59634
544,38.6836,60.57022
545,38.68898,60.51504
546,38.70037,60.50088
547,38.71323,60.49112
548,38.73064,60.45628
549,38.75074,60.43305
550,38.78045,60.41454
551,38.81373,60.40599
552,38.84881,60.40721
553,38.88209,60.41234
554,38.90992,60.4208
555,38.92563,60.42402
556,38.94947,60.41999
557,38.97088,60.40965
558,36.01726,52.22476
559,36.01881,52.2141
560,36.00945,52.2023
561,35.95655,52.17402
562,35.94044,52.15957
563,35.93458,52.14289
564,35.9319,52.12295
565,35.92359,52.10566
566,35.90431,52.0954
567,35.8733,52.09227
568,35.76222,52.09223
569,35.7352,52.08877
570,35.70427,52.07925
571,35.68922,52.07949
572,35.67115,52.08902
573,35.62721,52.12938
574,35.6006,52.14688
575,35.56756,52.1577
576,35.49317,52.17036
577,35.4712,52.18236
578,35.4651,52.19855
579,35.46803,52.21524
580,35.46583,52.22972
581,35.44695,52.24067
582,35.42189,52.24372
583,35.38543,52.23163
584,35.32472,52.22285
585,35.31178,52.21206
586,35.30641,52.19717
587,35.29542,52.18232
588,35.27654,52.17154
589,35.22975,52.16348
590,35.20346,52.1516
591,35.14869,52.13996
592,35.115,52.12881
593,35.09059,52.11433
594,35.08123,52.0996
595,35.07862,52.08666
596,35.05795,52.05903
597,35.0197,51.98941
598,34.99106,51.94807
599,34.97047,51.91328
600,34.9673,51.88923
601,34.97096,51.87466
602,34.96119,51.84846
603,34.95924,51.82827
604,34.96315,51.80915
605,34.97926,51.7849
606,34.98414,51.76358
607,34.98683,51.73603
608,33.46762,41.37788
609,33.45118,41.36937
610,33.43556,41.36693
611,33.42107,41.37303
612,33.41082,41.3854
613,33.40561,41.39794
614,33.40675,41.41364
615,33.41147,41.4335
616,33.42465,41.45409
617,33.44606,41.47167
618,33.47169,41.48192
619,33.49537,41.48493
620,33.55633,41.48599
621,33.59604,41.48379
622,33.67701,41.46418
623,33.74545,41.4632
624,33.77662,41.45844
625,33.80909,41.4562
626,33.84449,41.46263
627,33.8777,41.47582
628,33.90455,41.48969
629,33.92905,41.49771
630,33.95704,41.49657
631,33.99293,41.49067
632,34.077,41.48314
633,34.11834,41.4724
634,34.13136,41.47272
635,34.14259,41.47972
636,34.16969,41.50471
637,34.21746,41.52904
638,34.23414,41.54588
639,34.25709,41.56346
640,34.29566,41.57827
641,34.33595,41.59048
642,34.38575,41.6127
643,34.41603,41.62271
644,34.44752,41.62824
645,34.49822,41.62686
646,34.57553,41.63597
647,34.59702,41.63264
648,34.62062,41.62539
649,34.64112,41.61327
650,34.67612,41.57852
651,34.71168,41.55439
652,34.76734,41.52578
653,34.78191,41.51594
654,34.80348,41.49453
655,34.8309,41.47289
656,34.85963,41.46263
657,34.89031,41.45775
658,34.92213,41.44888
659,34.97462,41.42552
660,34.99391,41.41885
661,35.03761,41.42154
662,35.11329,41.39985
663,25.92693,42.60293
664,26.00636,42.60883
665,26.03696,42.61498
666,26.06072,42.62519
667,26.08107,42.63784
668,26.09913,42.64403
669,26.11752,42.63886
670,26.1399,42.62865
671,26.16733,42.62295
672,26.19125,42.62254
673,26.21681,42.62865
674,26.23634,42.62881
675,26.25506,42.62474
676,26.27565,42.60952
677,26.32203,42.58983
678,26.34547,42.57632
679,26.3672,42.56806
680,26.38893,42.56997
681,26.41879,42.57787
682,26.46046,42.58421
683,26.49952,42.58149
684,26.52361,42.56729
