,row_id,xcoord,ycoord
76364,76364.0,-8.42941,52.87498000000001
76365,76365.0,-8.43603,52.89293000000001
76366,76366.0,-8.452960000000001,52.8997
76367,76367.0,-8.49755,52.899409999999996
76368,76368.0,-8.47562,52.91413000000001
76369,76369.0,-8.44633,52.92207
76370,76370.0,-8.353760000000001,52.93179
76371,76371.0,-8.33389,52.942969999999995
76372,76372.0,-8.33153,52.960640000000005
76373,76373.0,-8.35052,52.98477
76374,76374.0,-8.35243,52.99449
76375,76375.0,-8.34257,53.003609999999995
76376,76376.0,-8.32888,53.011269999999996
76377,76377.0,-8.301210000000001,53.02245
76378,76378.0,-8.29341,53.027159999999995
76379,76379.0,-8.291789999999999,53.0354
76380,76380.0,-8.29209,53.05336
76381,76381.0,-8.27796,53.0722
76382,76382.0,-8.2444,53.07926
76383,76383.0,-8.17537,53.07691
76384,76384.0,-8.17154,53.07573000000001
76385,76385.0,-8.16816,53.075140000000005
76386,76386.0,-7.9752,53.85374
76387,76387.0,-7.997719999999999,53.867869999999996
76388,76388.0,-8.006110000000001,53.87993
76389,76389.0,-7.97682,53.87935
76390,76390.0,-7.972110000000001,53.87611
76391,76391.0,-7.9679899999999995,53.87405
76392,76392.0,-7.96475,53.8711
76393,76393.0,-7.96255,53.865219999999994
76394,76394.0,-7.95578,53.865219999999994
76395,76395.0,-7.94842,53.869930000000004
76396,76396.0,-7.942089999999999,53.86756999999999
76397,76397.0,-7.93752,53.86051
76398,76398.0,-7.935910000000001,53.851380000000006
76399,76399.0,-7.94003,53.83961
76400,76400.0,-7.94915,53.83725
76401,76401.0,-7.958419999999999,53.84137
76402,76402.0,-7.96255,53.84814
76403,76403.0,-7.9752,53.85374
76404,76404.0,-7.86658,53.56084
76405,76405.0,-7.85393,53.5579
76406,76406.0,-7.83965,53.549659999999996
76407,76407.0,-7.8855699999999995,53.5373
76408,76408.0,-7.90367,53.526990000000005
76409,76409.0,-7.90117,53.5164
76410,76410.0,-7.905880000000001,53.50815
76411,76411.0,-7.91206,53.50196999999999
76412,76412.0,-7.91972,53.49785
76413,76413.0,-7.92899,53.4952
76414,76414.0,-7.92899,53.48843000000001
76415,76415.0,-7.908530000000001,53.48843000000001
76416,76416.0,-7.908530000000001,53.48137
76417,76417.0,-7.91383,53.47813000000001
76418,76418.0,-7.91677,53.47518
76419,76419.0,-7.91898,53.47165
76420,76420.0,-7.922219999999999,53.467830000000006
76421,76421.0,-7.901610000000001,53.467240000000004
76422,76422.0,-7.894839999999999,53.467830000000006
76423,76423.0,-7.894839999999999,53.46105
76424,76424.0,-7.957839999999999,53.45458000000001
76425,76425.0,-7.97756,53.46135
76426,76426.0,-7.97682,53.48843000000001
76427,76427.0,-7.983,53.48843000000001
76428,76428.0,-7.99228,53.47577
76429,76429.0,-7.99861,53.49166999999999
76430,76430.0,-8.0042,53.52935
76431,76431.0,-7.983,53.53612
76432,76432.0,-7.99095,53.541419999999995
76433,76433.0,-7.9965399999999995,53.556430000000006
76434,76434.0,-8.0042,53.5629
76435,76435.0,-8.01244,53.561730000000004
76436,76436.0,-8.01833,53.554959999999994
76437,76437.0,-8.025689999999999,53.552009999999996
76438,76438.0,-8.0382,53.5629
76439,76439.0,-8.03143,53.57026
76440,76440.0,-8.041139999999999,53.57026
76441,76441.0,-8.04776,53.571740000000005
76442,76442.0,-8.059239999999999,53.57703000000001
76443,76443.0,-8.059239999999999,53.58469
76444,76444.0,-8.05395,53.587630000000004
76445,76445.0,-8.045110000000001,53.59499
76446,76446.0,-8.0382,53.59823000000001
76447,76447.0,-8.04526,53.60706
76448,76448.0,-8.05424,53.62501999999999
76449,76449.0,-8.059239999999999,53.63179
76450,76450.0,-8.059239999999999,53.63915
76451,76451.0,-8.04732,53.64827
76452,76452.0,-8.03305,53.66299
76453,76453.0,-8.01803,53.6727
76454,76454.0,-8.0042,53.66652
76455,76455.0,-8.01141,53.64209
76456,76456.0,-8.01112,53.63296
76457,76457.0,-8.0042,53.61825
76458,76458.0,-7.98035,53.593219999999995
76459,76459.0,-7.972110000000001,53.580859999999994
76460,76460.0,-7.97682,53.57026
76461,76461.0,-7.97682,53.5629
76462,76462.0,-7.95872,53.5529
76463,76463.0,-7.95165,53.550540000000005
76464,76464.0,-7.939,53.549659999999996
76465,76465.0,-7.9256,53.554069999999996
76466,76466.0,-7.91133,53.56084
76467,76467.0,-7.8997,53.56231999999999
76468,76468.0,-7.894839999999999,53.549659999999996
76469,76469.0,-7.879389999999999,53.55819
76470,76470.0,-7.86658,53.56084
76471,76471.0,-8.04997,54.06185
76472,76472.0,-8.059239999999999,54.05685
76473,76473.0,-8.06852,54.06391
76474,76474.0,-8.0722,54.07893000000001
76475,76475.0,-8.07249,54.10836
76476,76476.0,-8.079260000000001,54.1222
76477,76477.0,-8.09251,54.139269999999996
76478,76478.0,-8.09987,54.1534
76479,76479.0,-8.08971,54.159290000000006
76480,76480.0,-8.05689,54.154869999999995
76481,76481.0,-8.04364,54.15664
76482,76482.0,-8.03143,54.166940000000004
76483,76483.0,-8.01774,54.1531
76484,76484.0,-8.02525,54.12249
76485,76485.0,-8.026860000000001,54.1066
76486,76486.0,-8.02392,54.09776
76487,76487.0,-8.0326,54.087759999999996
76488,76488.0,-8.04997,54.06185
76489,76489.0,-4.95812,56.93161
76490,76490.0,-4.96916,56.9269
76491,76491.0,-4.9749,56.93366999999999
76492,76492.0,-4.9741599999999995,56.94368000000001
76493,76493.0,-4.96518,56.94868
